chr1	9606652	9606853
chr1	9627593	9627794
chr1	9630346	9630547
chr1	9640995	9641196
chr1	9656783	9656984
chr1	9731397	9731598
chr1	9748172	9748373
chr1	9772871	9773072
chr1	9840115	9840316
chr1	9841803	9842004
chr1	9859078	9859279
chr1	9862465	9862666
chr1	9876849	9877050
chr1	9882453	9882654
chr1	9943039	9943240
chr1	9943815	9944016
chr1	10008642	10008843
chr1	10011817	10012018
chr1	10017496	10017697
chr1	10037015	10037216
chr1	10037927	10038128
chr1	10038206	10038407
chr1	10257656	10257857
chr1	10317408	10317609
chr1	10320254	10320455
chr1	10320583	10320784
chr1	10323111	10323312
chr1	10325017	10325218
chr1	10327997	10328198
chr1	10340121	10340322
chr1	10360888	10361089
chr1	10452245	10452446
chr1	10464738	10464939
chr1	10484248	10484449
chr1	10596547	10596748
chr1	10632946	10633147
chr1	10637279	10637480
chr1	10638542	10638743
chr1	10640326	10640527
chr1	10641093	10641294
chr1	10701065	10701266
chr1	10719215	10719416
chr1	10719712	10719913
chr1	10725509	10725710
chr1	10771896	10772097
chr1	10837200	10837401
chr1	10919278	10919479
chr1	11004393	11004594
chr1	11008629	11008830
chr1	11033676	11033877
chr1	11045302	11045503
chr1	11046432	11046633
chr1	11088982	11089183
chr1	11089713	11089914
chr1	11116588	11116789
chr1	11117252	11117453
chr1	11138093	11138294
chr1	11139930	11140131
chr1	11151199	11151400
chr1	11178010	11178211
chr1	11232524	11232725
chr1	11247231	11247432
chr1	11268348	11268549
chr1	11270080	11270281
chr1	11413913	11414114
chr1	11414289	11414490
chr1	11430898	11431099
chr1	11447432	11447633
chr1	11451067	11451268
chr1	11451768	11451969
chr1	11458487	11458688
chr1	11459902	11460103
chr1	11526456	11526657
chr1	11563612	11563813
chr1	11579968	11580169
chr1	11580489	11580690
chr1	11581136	11581337
chr1	11647719	11647920
chr1	11750713	11750914
chr1	11896303	11896504
chr1	11910313	11910514
chr1	11911210	11911411
chr1	11931790	11931991
chr1	11997652	11997853
chr1	11998558	11998759
chr1	12008211	12008412
chr1	12013191	12013392
chr1	12026889	12027090
chr1	12029145	12029346
chr1	12029589	12029790
chr1	12030803	12031004
chr1	12117380	12117581
chr1	12283654	12283855
chr1	12359464	12359665
chr1	12401859	12402060
chr1	12405893	12406094
chr1	12410113	12410314
chr1	12417935	12418136
chr1	12418928	12419129
chr1	12453094	12453295
chr1	12555953	12556154
chr1	12572284	12572485
chr1	12577186	12577387
chr1	12633839	12634040
chr1	12644738	12644939
chr1	12690115	12690316
chr1	12692496	12692697
chr1	12693116	12693317
chr1	12693571	12693772
chr1	12729501	12729702
chr1	12771785	12771986
chr1	12807555	12807756
chr1	12810709	12810910
chr1	12833255	12833456
chr1	12836767	12836968
chr1	12852212	12852413
chr1	12878144	12878345
chr1	12883337	12883538
chr1	12964805	12965006
chr1	12965201	12965402
chr1	12968146	12968347
chr1	12991493	12991694
chr1	12992167	12992368
chr1	13004858	13005059
chr1	13042366	13042567
chr1	13091940	13092141
chr1	13126055	13126256
chr1	13141860	13142061
chr1	13142459	13142660
chr1	13188365	13188566
chr1	13194579	13194780
chr1	13196092	13196293
chr1	13197130	13197331
chr1	13214184	13214385
chr1	13247127	13247328
chr1	13251834	13252035
chr1	13274007	13274208
chr1	13295831	13296032
chr1	13324590	13324791
chr1	13340044	13340245
chr1	13372316	13372517
chr1	13427901	13428102
chr1	13442781	13442982
chr1	13589865	13590066
chr1	13614643	13614844
chr1	13645924	13646125
chr1	13683134	13683335
chr1	13697505	13697706
chr1	13752674	13752875
chr1	13774469	13774670
chr1	13779136	13779337
chr1	13789423	13789624
chr1	13828073	13828274
chr1	13844754	13844955
chr1	13849506	13849707
chr1	13860650	13860851
chr1	13870860	13871061
chr1	13901884	13902085
chr1	13953830	13954031
chr1	13991436	13991637
chr1	13993155	13993356
chr1	13997602	13997803
chr1	13998219	13998420
chr1	14016996	14017197
chr1	14093317	14093518
chr1	14097900	14098101
chr1	14108448	14108649
chr1	14109226	14109427
chr1	14144183	14144384
chr1	14151285	14151486
chr1	14171483	14171684
chr1	14184447	14184648
chr1	14190133	14190334
chr1	14254887	14255088
chr1	14294222	14294423
chr1	14309964	14310165
chr1	14324526	14324727
chr1	14326352	14326553
chr1	14371347	14371548
chr1	14374251	14374452
chr1	14413835	14414036
chr1	14505984	14506185
chr1	14513721	14513922
chr1	14532809	14533010
chr1	14560192	14560393
chr1	14575632	14575833
chr1	14636040	14636241
chr1	14667679	14667880
chr1	14675453	14675654
chr1	14687404	14687605
chr1	14705024	14705225
chr1	14705467	14705668
chr1	14755549	14755750
chr1	14758107	14758308
chr1	14764605	14764806
chr1	14774167	14774368
chr1	14889641	14889842
chr1	14931168	14931369
chr1	15034123	15034324
chr1	15065175	15065376
chr1	15287482	15287683
chr1	15320226	15320427
chr1	15506455	15506656
chr1	15568493	15568694
chr1	15616399	15616600
chr1	15629416	15629617
chr1	15636489	15636690
chr1	15651954	15652155
chr1	15677523	15677724
chr1	15704140	15704341
chr1	15778368	15778569
chr1	15791995	15792196
chr1	15805667	15805868
chr1	15811407	15811608
chr1	15876583	15876784
chr1	15898905	15899106
chr1	15936362	15936563
chr1	15988524	15988725
chr1	15991267	15991468
chr1	16011229	16011430
chr1	16058678	16058879
chr1	16104429	16104630
chr1	16105526	16105727
chr1	16106531	16106732
chr1	16107986	16108187
chr1	16127236	16127437
chr1	16130226	16130427
chr1	16187979	16188180
chr1	16200723	16200924
chr1	16202002	16202203
chr1	16203633	16203834
chr1	16210679	16210880
chr1	16212715	16212916
chr1	16216670	16216871
chr1	16227482	16227683
chr1	16237428	16237629
chr1	16249276	16249477
chr1	16250571	16250772
chr1	16261984	16262185
chr1	16519379	16519580
chr1	16534767	16534968
chr1	16545327	16545528
chr1	16561204	16561405
chr1	16586058	16586259
chr1	16619129	16619330
chr1	16633823	16634024
chr1	16657014	16657215
chr1	16665110	16665311
chr1	16665542	16665743
chr1	16760591	16760792
chr1	16780146	16780347
chr1	16799680	16799881
chr1	16809796	16809997
chr1	16816716	16816917
chr1	16821099	16821300
chr1	16847350	16847551
chr1	16853896	16854097
chr1	16858104	16858305
chr1	16866445	16866646
chr1	16930378	16930579
chr1	16964576	16964777
chr1	16980033	16980234
chr1	17041310	17041511
chr1	17059512	17059713
chr1	17060738	17060939
chr1	17067139	17067340
chr1	17070845	17071046
chr1	17097133	17097334
chr1	17098501	17098702
chr1	17116536	17116737
chr1	17123465	17123666
chr1	17128249	17128450
chr1	17145637	17145838
chr1	17181822	17182023
chr1	17308840	17309041
chr1	17311594	17311795
chr1	17405920	17406121
chr1	17480902	17481103
chr1	17481226	17481427
chr1	17535419	17535620
chr1	17537555	17537756
chr1	17570259	17570460
chr1	17646907	17647108
chr1	17688534	17688735
chr1	17764447	17764648
chr1	17828431	17828632
chr1	17837411	17837612
chr1	17838550	17838751
chr1	17946927	17947128
chr1	17949021	17949222
chr1	17974588	17974789
chr1	18057251	18057452
chr1	18058732	18058933
chr1	18095625	18095826
chr1	18148116	18148317
chr1	18168337	18168538
chr1	18170703	18170904
chr1	18175856	18176057
chr1	18181256	18181457
chr1	18295266	18295467
chr1	18295820	18296021
chr1	18296193	18296394
chr1	18296627	18296828
chr1	18307547	18307748
chr1	18315591	18315792
chr1	18371754	18371955
chr1	18448822	18449023
chr1	18458542	18458743
chr1	18458895	18459096
chr1	18467951	18468152
chr1	18488239	18488440
chr1	18551408	18551609
chr1	18576016	18576217
chr1	18576582	18576783
chr1	18627818	18628019
chr1	18677903	18678104
chr1	18701637	18701838
chr1	18706319	18706520
chr1	18753780	18753981
chr1	18758664	18758865
chr1	18846690	18846891
chr1	18892458	18892659
chr1	18903870	18904071
chr1	18904191	18904392
chr1	18975576	18975777
chr1	18976207	18976408
chr1	18976972	18977173
chr1	19265506	19265707
chr1	19309123	19309324
chr1	19421386	19421587
chr1	19451155	19451356
chr1	19583182	19583383
chr1	19735171	19735372
chr1	19755060	19755261
chr1	19771367	19771568
chr1	19879791	19879992
chr1	19915002	19915203
chr1	19956136	19956337
chr1	19959779	19959980
chr1	19989173	19989374
chr1	20036711	20036912
chr1	20039525	20039726
chr1	20050142	20050343
chr1	20068587	20068788
chr1	20069792	20069993
chr1	20135777	20135978
chr1	20139262	20139463
chr1	20154393	20154594
chr1	20220449	20220650
chr1	20240451	20240652
chr1	20277673	20277874
chr1	20287666	20287867
chr1	20301745	20301946
chr1	20303047	20303248
chr1	20390301	20390502
chr1	20499140	20499341
chr1	20502903	20503104
chr1	20508641	20508842
chr1	20520178	20520379
chr1	20554422	20554623
chr1	20591881	20592082
chr1	20678036	20678237
chr1	20820260	20820461
chr1	20831018	20831219
chr1	20839434	20839635
chr1	20840052	20840253
chr1	20845900	20846101
chr1	20846589	20846790
chr1	20876880	20877081
chr1	20877670	20877871
chr1	20890501	20890702
chr1	20905815	20906016
chr1	20911569	20911770
chr1	20921254	20921455
chr1	20922465	20922666
chr1	20923021	20923222
chr1	20933644	20933845
chr1	20939064	20939265
chr1	20941358	20941559
chr1	20951694	20951895
chr1	20986712	20986913
chr1	20995521	20995722
chr1	21002890	21003091
chr1	21074329	21074530
chr1	21076900	21077101
chr1	21079484	21079685
chr1	21084660	21084861
chr1	21088937	21089138
chr1	21101448	21101649
chr1	21125160	21125361
chr1	21134103	21134304
chr1	21166396	21166597
chr1	21213468	21213669
chr1	21218564	21218765
chr1	21221041	21221242
chr1	21236507	21236708
chr1	21253101	21253302
chr1	21397509	21397710
chr1	21411741	21411942
chr1	21414856	21415057
chr1	21431687	21431888
chr1	21432955	21433156
chr1	21437787	21437988
chr1	21461124	21461325
chr1	21477342	21477543
chr1	21481982	21482183
chr1	21487108	21487309
chr1	21538461	21538662
chr1	21605935	21606136
chr1	21609590	21609791
chr1	21635605	21635806
chr1	21642115	21642316
chr1	21652085	21652286
chr1	21678680	21678881
chr1	21681127	21681328
chr1	21699477	21699678
chr1	21719545	21719746
chr1	21721201	21721402
chr1	21730014	21730215
chr1	21732388	21732589
chr1	21740420	21740621
chr1	21765294	21765495
chr1	21770588	21770789
chr1	21774465	21774666
chr1	21781147	21781348
chr1	21786519	21786720
chr1	21798212	21798413
chr1	21802725	21802926
chr1	21804514	21804715
chr1	21817014	21817215
chr1	21867216	21867417
chr1	21867696	21867897
chr1	21868557	21868758
chr1	21869301	21869502
chr1	21887911	21888112
chr1	21894525	21894726
chr1	21897603	21897804
chr1	21904109	21904310
chr1	21905064	21905265
chr1	21960659	21960860
chr1	21961791	21961992
chr1	21963476	21963677
chr1	22048846	22049047
chr1	22049438	22049639
chr1	22070270	22070471
chr1	22109800	22110001
chr1	22117753	22117954
chr1	22119488	22119689
chr1	22167935	22168136
chr1	22191975	22192176
chr1	22204108	22204309
chr1	22208349	22208550
chr1	22241692	22241893
chr1	22245873	22246074
chr1	22246408	22246609
chr1	22253605	22253806
chr1	22260294	22260495
chr1	22262441	22262642
chr1	22263069	22263270
chr1	22266452	22266653
chr1	22275550	22275751
chr1	22326839	22327040
chr1	22334261	22334462
chr1	22349068	22349269
chr1	22514566	22514767
chr1	22709470	22709671
chr1	22710441	22710642
chr1	22717743	22717944
chr1	22740709	22740910
chr1	22803519	22803720
chr1	22806443	22806644
chr1	22923323	22923524
chr1	22926690	22926891
chr1	22928179	22928380
chr1	22928684	22928885
chr1	23003687	23003888
chr1	23004867	23005068
chr1	23008155	23008356
chr1	23012294	23012495
chr1	23015824	23016025
chr1	23034952	23035153
chr1	23075364	23075565
chr1	23087171	23087372
chr1	23097939	23098140
chr1	23116063	23116264
chr1	23177649	23177850
chr1	23202932	23203133
chr1	23206187	23206388
chr1	23255912	23256113
chr1	23276746	23276947
chr1	23286750	23286951
chr1	23335673	23335874
chr1	23359048	23359249
chr1	23410347	23410548
chr1	23420464	23420665
chr1	23463587	23463788
chr1	23464263	23464464
chr1	23476706	23476907
chr1	23490705	23490906
chr1	23548190	23548391
chr1	23576216	23576417
chr1	23604651	23604852
chr1	23629427	23629628
chr1	23635385	23635586
chr1	23641966	23642167
chr1	23642985	23643186
chr1	23653479	23653680
chr1	23656251	23656452
chr1	23670662	23670863
chr1	23692893	23693094
chr1	23706540	23706741
chr1	23761413	23761614
chr1	23762816	23763017
chr1	23763292	23763493
chr1	23763756	23763957
chr1	23764758	23764959
chr1	23767553	23767754
chr1	23834942	23835143
chr1	23846396	23846597
chr1	23880662	23880863
chr1	23897105	23897306
chr1	23929564	23929765
chr1	23948239	23948440
chr1	23948609	23948810
chr1	23970080	23970281
chr1	23978416	23978617
chr1	23988713	23988914
chr1	23995171	23995372
chr1	24005401	24005602
chr1	24045751	24045952
chr1	24100637	24100838
chr1	24107786	24107987
chr1	24108319	24108520
chr1	24122663	24122864
chr1	24172129	24172330
chr1	24172770	24172971
chr1	24185057	24185258
chr1	24211859	24212060
chr1	24212210	24212411
chr1	24219261	24219462
chr1	24223477	24223678
chr1	24248489	24248690
chr1	24249045	24249246
chr1	24253169	24253370
chr1	24269181	24269382
chr1	24325665	24325866
chr1	24362336	24362537
chr1	24367757	24367958
chr1	24388553	24388754
chr1	24394047	24394248
chr1	24454033	24454234
chr1	24471355	24471556
chr1	24495688	24495889
chr1	24515491	24515692
chr1	24532225	24532426
chr1	24539983	24540184
chr1	24567709	24567910
chr1	24582669	24582870
chr1	24666869	24667070
chr1	24678340	24678541
chr1	24686398	24686599
chr1	24705963	24706164
chr1	24737509	24737710
chr1	24773728	24773929
chr1	24818092	24818293
chr1	24867008	24867209
chr1	24920571	24920772
chr1	24930555	24930756
chr1	24940481	24940682
chr1	24941289	24941490
chr1	25008502	25008703
chr1	25013300	25013501
chr1	25026632	25026833
chr1	25033854	25034055
chr1	25057580	25057781
chr1	25070802	25071003
chr1	25071533	25071734
chr1	25082446	25082647
chr1	25085937	25086138
chr1	25086952	25087153
chr1	25105510	25105711
chr1	25107202	25107403
chr1	25107829	25108030
chr1	25132647	25132848
chr1	25163593	25163794
chr1	25164304	25164505
chr1	25166155	25166356
chr1	25167239	25167440
chr1	25180010	25180211
chr1	25180587	25180788
chr1	25189336	25189537
chr1	25192073	25192274
chr1	25205054	25205255
chr1	25227060	25227261
chr1	25228702	25228903
chr1	25237877	25238078
chr1	25264600	25264801
chr1	25281626	25281827
chr1	25317207	25317408
chr1	25324060	25324261
chr1	25469471	25469672
chr1	25490312	25490513
chr1	25491301	25491502
chr1	25503803	25504004
chr1	25504311	25504512
chr1	25588789	25588990
chr1	25641742	25641943
chr1	25644353	25644554
chr1	25711654	25711855
chr1	25746083	25746284
chr1	25755426	25755627
chr1	25769075	25769276
chr1	25775883	25776084
chr1	25824602	25824803
chr1	25826787	25826988
chr1	25828722	25828923
chr1	25830693	25830894
chr1	25891021	25891222
chr1	25922956	25923157
chr1	25925604	25925805
chr1	25927003	25927204
chr1	25945374	25945575
chr1	26116551	26116752
chr1	26177759	26177960
chr1	26243464	26243665
chr1	26252915	26253116
chr1	26335169	26335370
chr1	26455609	26455810
chr1	26507724	26507925
chr1	26559633	26559834
chr1	26560313	26560514
chr1	26606596	26606797
chr1	26641445	26641646
chr1	26735051	26735252
chr1	26794152	26794353
chr1	26838280	26838481
chr1	26969135	26969336
chr1	27025583	27025784
chr1	27062321	27062522
chr1	27135966	27136167
chr1	27169159	27169360
chr1	27264367	27264568
chr1	27298736	27298937
chr1	27300325	27300526
chr1	27416265	27416466
chr1	27416776	27416977
chr1	27481434	27481635
chr1	27503816	27504017
chr1	27616644	27616845
chr1	27629424	27629625
chr1	27713641	27713842
chr1	27745265	27745466
chr1	27886936	27887137
chr1	28047590	28047791
chr1	28139210	28139411
chr1	28142072	28142273
chr1	28177018	28177219
chr1	28203907	28204108
chr1	28204891	28205092
chr1	28214324	28214525
chr1	28221600	28221801
chr1	28336902	28337103
chr1	28349563	28349764
chr1	28421902	28422103
chr1	28439585	28439786
chr1	28714171	28714372
chr1	28757454	28757655
chr1	28765706	28765907
chr1	28877679	28877880
chr1	28878501	28878702
chr1	28918411	28918612
chr1	29028518	29028719
chr1	29057656	29057857
chr1	29136282	29136483
chr1	29141645	29141846
chr1	29151731	29151932
chr1	29213029	29213230
chr1	29214874	29215075
chr1	29217191	29217392
chr1	29230398	29230599
chr1	29251970	29252171
chr1	29342632	29342833
chr1	29405936	29406137
chr1	29423429	29423630
chr1	29484428	29484629
chr1	29530382	29530583
chr1	29587863	29588064
chr1	29595102	29595303
chr1	29813210	29813411
chr1	29852884	29853085
chr1	29858489	29858690
chr1	29906941	29907142
chr1	29920661	29920862
chr1	29931494	29931695
chr1	30104631	30104832
chr1	30126579	30126780
chr1	30204886	30205087
chr1	30218198	30218399
chr1	30231140	30231341
chr1	30237018	30237219
chr1	30389486	30389687
chr1	30392135	30392336
chr1	30588321	30588522
chr1	30595424	30595625
chr1	30701074	30701275
chr1	30701741	30701942
chr1	30707361	30707562
chr1	30719269	30719470
chr1	30720917	30721118
chr1	30751153	30751354
chr1	30785720	30785921
chr1	30790215	30790416
chr1	30829206	30829407
chr1	30872826	30873027
chr1	30874061	30874262
chr1	30885216	30885417
chr1	30891843	30892044
chr1	30948405	30948606
chr1	30948965	30949166
chr1	30950044	30950245
chr1	31018412	31018613
chr1	31059942	31060143
chr1	31064778	31064979
chr1	31065440	31065641
chr1	31157021	31157222
chr1	31178436	31178637
chr1	31213488	31213689
chr1	31221048	31221249
chr1	31226380	31226581
chr1	31234922	31235123
chr1	31235776	31235977
chr1	31352611	31352812
chr1	31379156	31379357
chr1	31422421	31422622
chr1	31435185	31435386
chr1	31442358	31442559
chr1	31453337	31453538
chr1	31465384	31465585
chr1	31485453	31485654
chr1	31513719	31513920
chr1	31553235	31553436
chr1	31578696	31578897
chr1	31603234	31603435
chr1	31637021	31637222
chr1	31702100	31702301
chr1	31702511	31702712
chr1	32093017	32093218
chr1	32275406	32275607
chr1	32277629	32277830
chr1	32359490	32359691
chr1	32363678	32363879
chr1	32397729	32397930
chr1	32403505	32403706
chr1	32425452	32425653
chr1	32428402	32428603
chr1	32432661	32432862
chr1	32433110	32433311
chr1	32478548	32478749
chr1	32488147	32488348
chr1	32553913	32554114
chr1	32611121	32611322
chr1	32633070	32633271
chr1	32636364	32636565
chr1	32645102	32645303
chr1	32650069	32650270
chr1	32674041	32674242
chr1	32743906	32744107
chr1	32768196	32768397
chr1	32774109	32774310
chr1	32840946	32841147
chr1	32902551	32902752
chr1	32930985	32931186
chr1	32946575	32946776
chr1	32985738	32985939
chr1	33042603	33042804
chr1	33097983	33098184
chr1	33125220	33125421
chr1	33151391	33151592
chr1	33171023	33171224
chr1	33173937	33174138
chr1	33175088	33175289
chr1	33176033	33176234
chr1	33201621	33201822
chr1	33219576	33219777
chr1	33271775	33271976
chr1	33355338	33355539
chr1	33460384	33460585
chr1	33484011	33484212
chr1	33491768	33491969
chr1	33499636	33499837
chr1	33500824	33501025
chr1	33517597	33517798
chr1	33526445	33526646
chr1	33531543	33531744
chr1	33537116	33537317
chr1	33610055	33610256
chr1	33641306	33641507
chr1	33645919	33646120
chr1	33663822	33664023
chr1	33669736	33669937
chr1	33671453	33671654
chr1	33672689	33672890
chr1	33673137	33673338
chr1	33678393	33678594
chr1	33694002	33694203
chr1	33701353	33701554
chr1	33719656	33719857
chr1	33725550	33725751
chr1	33751423	33751624
chr1	33756128	33756329
chr1	33756994	33757195
chr1	33813755	33813956
chr1	33814593	33814794
chr1	33843916	33844117
chr1	33873052	33873253
chr1	33874954	33875155
chr1	33876417	33876618
chr1	33886283	33886484
chr1	33894465	33894666
chr1	33906614	33906815
chr1	33907360	33907561
chr1	33932963	33933164
chr1	33933758	33933959
chr1	33936044	33936245
chr1	33947004	33947205
chr1	33956112	33956313
chr1	33957744	33957945
chr1	34002862	34003063
chr1	34006288	34006489
chr1	34006803	34007004
chr1	34041530	34041731
chr1	34045290	34045491
chr1	34045691	34045892
chr1	34051455	34051656
chr1	34062636	34062837
chr1	34121311	34121512
chr1	34127187	34127388
chr1	34139104	34139305
chr1	34141042	34141243
chr1	34166072	34166273
chr1	34167470	34167671
chr1	34182947	34183148
chr1	34186270	34186471
chr1	34219034	34219235
chr1	34232045	34232246
chr1	34236378	34236579
chr1	34241009	34241210
chr1	34298856	34299057
chr1	34331888	34332089
chr1	34389007	34389208
chr1	34396308	34396509
chr1	34434253	34434454
chr1	34434630	34434831
chr1	34436004	34436205
chr1	34439380	34439581
chr1	34439932	34440133
chr1	34467749	34467950
chr1	34517615	34517816
chr1	34523743	34523944
chr1	34536663	34536864
chr1	34545939	34546140
chr1	34578908	34579109
chr1	34579379	34579580
chr1	34582418	34582619
chr1	34583998	34584199
chr1	34596166	34596367
chr1	34642438	34642639
chr1	34661074	34661275
chr1	34665053	34665254
chr1	34665391	34665592
chr1	34677883	34678084
chr1	34686621	34686822
chr1	34700789	34700990
chr1	34709097	34709298
chr1	34738568	34738769
chr1	34749469	34749670
chr1	34768898	34769099
chr1	34800969	34801170
chr1	34863440	34863641
chr1	34867227	34867428
chr1	34921067	34921268
chr1	34984013	34984214
chr1	34991468	34991669
chr1	35025577	35025778
chr1	35037070	35037271
chr1	35088929	35089130
chr1	35138015	35138216
chr1	35202503	35202704
chr1	35242117	35242318
chr1	35251913	35252114
chr1	35299617	35299818
chr1	35314111	35314312
chr1	35337752	35337953
chr1	35363099	35363300
chr1	35372173	35372374
chr1	35380790	35380991
chr1	35387356	35387557
chr1	35390841	35391042
chr1	35393894	35394095
chr1	35395768	35395969
chr1	35403543	35403744
chr1	35428251	35428452
chr1	35469213	35469414
chr1	35499930	35500131
chr1	35536289	35536490
chr1	35548844	35549045
chr1	35586433	35586634
chr1	35605810	35606011
chr1	35645564	35645765
chr1	35652821	35653022
chr1	35653549	35653750
chr1	35677304	35677505
chr1	35691579	35691780
chr1	35729930	35730131
chr1	35749627	35749828
chr1	35750079	35750280
chr1	35773764	35773965
chr1	35774172	35774373
chr1	35803129	35803330
chr1	35849890	35850091
chr1	35869687	35869888
chr1	35875692	35875893
chr1	35879718	35879919
chr1	35895092	35895293
chr1	35905844	35906045
chr1	35913525	35913726
chr1	35920516	35920717
chr1	35930523	35930724
chr1	35934993	35935194
chr1	35945531	35945732
chr1	35951218	35951419
chr1	35958180	35958381
chr1	35992634	35992835
chr1	35998786	35998987
chr1	36030597	36030798
chr1	36065096	36065297
chr1	36095556	36095757
chr1	36119514	36119715
chr1	36131344	36131545
chr1	36190264	36190465
chr1	36244133	36244334
chr1	36244853	36245054
chr1	36296469	36296670
chr1	36306713	36306914
chr1	36307741	36307942
chr1	36351136	36351337
chr1	36368037	36368238
chr1	36369166	36369367
chr1	36401532	36401733
chr1	36415798	36415999
chr1	36441064	36441265
chr1	36469921	36470122
chr1	36470945	36471146
chr1	36472024	36472225
chr1	36511649	36511850
chr1	36517820	36518021
chr1	36528232	36528433
chr1	36554951	36555152
chr1	36557030	36557231
chr1	36560243	36560444
chr1	36568717	36568918
chr1	36580494	36580695
chr1	36590877	36591078
chr1	36603105	36603306
chr1	36606959	36607160
chr1	36618891	36619092
chr1	36636461	36636662
chr1	36638153	36638354
chr1	36646580	36646781
chr1	36691515	36691716
chr1	36709744	36709945
chr1	36733038	36733239
chr1	36737182	36737383
chr1	36744295	36744496
chr1	36780698	36780899
chr1	36784829	36785030
chr1	36813664	36813865
chr1	36831267	36831468
chr1	36861629	36861830
chr1	36875871	36876072
chr1	36879259	36879460
chr1	36880651	36880852
chr1	36920213	36920414
chr1	36937057	36937258
chr1	36939836	36940037
chr1	37028989	37029190
chr1	37053844	37054045
chr1	37066152	37066353
chr1	37071542	37071743
chr1	37078047	37078248
chr1	37081902	37082103
chr1	37087324	37087525
chr1	37095499	37095700
chr1	37097487	37097688
chr1	37101257	37101458
chr1	37106001	37106202
chr1	37110021	37110222
chr1	37122267	37122468
chr1	37134499	37134700
chr1	37161820	37162021
chr1	37216069	37216270
chr1	37220068	37220269
chr1	37250632	37250833
chr1	37273138	37273339
chr1	37288580	37288781
