chr1;14736256;14736511
chr1;15041214;15041481
chr1;15376983;15377260
chr1;15384588;15384899
chr1;15412044;15412446
chr1;15483529;15483919
chr1;15616289;15616670
chr1;15636186;15636688
chr1;15669584;15669934
chr1;15683638;15683872
chr1;15712887;15713151
chr1;15723933;15724297
chr1;15839867;15840096
chr1;15943428;15944268
chr1;15962246;15962538
chr1;15991110;15991606
chr1;16002027;16002301
chr1;16056986;16057485
chr1;16104649;16105044
chr1;16201687;16202333
chr1;16216054;16216327
chr1;16530998;16531314
chr1;16547607;16548337
chr1;16570329;16570633
chr1;16686158;16686455
chr1;16760427;16761300
chr1;16793304;16793650
chr1;16809308;16810176
chr1;16816291;16817135
chr1;16847453;16847721
chr1;16850182;16850528
chr1;16887073;16887371
chr1;16994074;16994392
chr1;17053998;17054293
chr1;17060415;17060984
chr1;17098475;17099122
chr1;17103888;17104249
chr1;17145575;17145883
chr1;17311442;17311829
chr1;17435581;17435860
chr1;17625043;17625406
chr1;18236444;18236694
chr1;18294895;18295629
chr1;18307649;18308348
chr1;18458690;18459334
chr1;18468596;18469098
chr1;18471778;18471974
chr1;18492956;18493245
chr1;18643668;18644087
chr1;18667592;18668200
chr1;18678930;18679229
chr1;18748783;18749154
chr1;18753911;18754337
chr1;18758485;18758869
chr1;18852669;18853794
chr1;18903183;18903511
chr1;19421370;19421950
chr1;19775957;19776442
chr1;20003118;20003330
chr1;20036586;20036970
chr1;20213123;20213366
chr1;20301566;20302774
chr1;20337523;20337752
chr1;20449572;20449798
chr1;20734939;20735189
chr1;20784474;20784863
chr1;20895346;20895693
chr1;20898748;20899128
chr1;20905562;20906153
chr1;20908619;20909215
chr1;20917846;20918118
chr1;20922441;20923413
chr1;20933591;20934248
chr1;20940986;20941260
chr1;20986559;20986944
chr1;21033550;21033889
chr1;21230416;21230717
chr1;21411346;21411831
chr1;21421682;21421903
chr1;21431438;21432112
chr1;21635470;21635969
chr1;21813117;21813366
chr1;22051123;22051670
chr1;22245890;22246094
chr1;22373259;22373660
chr1;22377499;22377781
chr1;22418537;22418829
chr1;22512566;22512898
chr1;22526373;22526655
chr1;22636594;22636809
chr1;22695741;22695978
chr1;22726979;22727292
chr1;22804805;22805636
chr1;22945237;22945503
chr1;23007649;23008435
chr1;23098057;23098763
chr1;23255879;23256213
chr1;23445744;23446110
chr1;23464159;23464477
chr1;23554258;23554619
chr1;23576407;23576665
chr1;23657575;23657908
chr1;23913301;23913577
chr1;23929561;23929857
chr1;23943532;23943846
chr1;24005240;24005615
chr1;24101088;24101470
chr1;24122562;24122935
chr1;24142048;24142317
chr1;24143672;24144274
chr1;24204279;24204635
chr1;24229432;24229791
chr1;24230275;24230618
chr1;24388504;24388844
chr1;24495391;24495874
chr1;24532060;24532562
chr1;24539875;24540188
chr1;24667973;24668340
chr1;24678504;24679100
chr1;24758805;24759256
chr1;24759440;24759992
chr1;25000024;25000336
chr1;25008377;25008661
chr1;25055082;25055340
chr1;25056605;25056858
chr1;25086000;25086474
chr1;25107017;25107335
chr1;25130981;25131299
chr1;25165929;25166973
chr1;25179094;25179967
chr1;25227966;25228971
chr1;25264831;25265154
chr1;25384261;25384667
chr1;25438122;25438437
chr1;25469291;25469588
chr1;25483111;25483485
chr1;25677277;25677506
chr1;25678484;25678914
chr1;25681803;25682363
chr1;25694264;25694524
chr1;25698650;25699157
chr1;25701995;25702523
chr1;25711681;25711999
chr1;25736946;25737482
chr1;25756013;25756312
chr1;25757139;25757672
chr1;25768810;25769322
chr1;25775306;25776654
chr1;25814737;25815025
chr1;25921295;25921512
chr1;26077534;26077909
chr1;26171793;26172069
chr1;26463179;26463445
chr1;26488825;26489223
chr1;26507613;26507903
chr1;26738448;26738822
chr1;26837847;26838546
chr1;27062266;27062633
chr1;27264323;27264813
chr1;27470142;27470368
chr1;27509820;27510198
chr1;27619014;27619435
chr1;27628783;27629429
chr1;27685510;27685748
chr1;27745208;27745548
chr1;27990428;27990717
chr1;27998450;27998821
chr1;28081786;28082018
chr1;28173535;28173839
chr1;28214113;28214964
chr1;28373481;28373718
chr1;29217141;29217400
chr1;29322398;29322751
chr1;29324560;29324749
chr1;29499887;29500267
chr1;29587832;29588123
chr1;30146775;30146998
chr1;30588469;30589058
chr1;30590524;30590864
chr1;30595115;30595763
chr1;30695856;30696133
chr1;30700504;30700956
chr1;30701172;30701465
chr1;30716312;30716609
chr1;30720495;30721303
chr1;30751373;30751605
chr1;30787261;30787660
chr1;30866141;30866657
chr1;30873876;30874228
chr1;30891664;30892183
chr1;30948773;30949223
chr1;30949792;30950390
chr1;31178149;31178778
chr1;31252523;31252776
chr1;31378835;31379389
chr1;31442245;31442660
chr1;31453199;31453651
chr1;31462292;31462699
chr1;31808303;31808625
chr1;32172580;32173334
chr1;32275523;32275846
chr1;32301447;32301881
chr1;32309421;32310235
chr1;32348228;32348614
chr1;32397530;32398181
chr1;32428200;32428820
chr1;32443829;32444254
chr1;32451083;32451422
chr1;32503283;32503496
chr1;32553557;32554251
chr1;32630915;32631116
chr1;32938551;32938806
chr1;32959357;32959596
chr1;33125077;33125457
chr1;33129177;33129599
chr1;33271794;33272071
chr1;33315453;33315863
chr1;33379905;33380165
chr1;33483960;33484431
chr1;33523302;33523539
chr1;33531226;33531695
chr1;33610267;33610554
chr1;33671387;33671782
chr1;33739191;33739476
chr1;33751372;33751644
chr1;33770513;33770951
chr1;33813684;33814309
chr1;33814553;33815054
chr1;33817962;33818273
chr1;33901363;33901706
chr1;33907376;33907730
chr1;33933562;33934061
chr1;33947066;33947344
chr1;33948556;33949011
chr1;34005808;34006519
chr1;34016542;34016751
chr1;34023258;34023622
chr1;34030915;34031143
chr1;34041171;34041899
chr1;34055817;34056252
chr1;34060395;34060628
chr1;34076669;34076921
chr1;34247706;34248035
chr1;34297721;34297937
chr1;34388967;34389421
chr1;34430417;34430631
chr1;34433144;34433356
chr1;34434420;34434785
chr1;34439145;34440301
chr1;34465079;34465376
chr1;34536981;34537269
chr1;34583714;34584403
chr1;34602106;34602412
chr1;34665341;34665930
chr1;34675105;34675412
chr1;34686469;34686885
chr1;34693365;34693683
chr1;34751923;34752238
chr1;34804582;34805513
chr1;34821994;34822399
chr1;34979901;34980193
chr1;35026973;35027219
chr1;35191213;35191529
chr1;35202350;35202989
chr1;35241853;35242582
chr1;35415606;35415892
chr1;35528172;35528546
chr1;35653522;35653897
chr1;35757822;35758063
chr1;35759044;35759865
chr1;35802971;35803578
chr1;35849827;35850267
chr1;35879519;35880121
chr1;35934636;35935246
chr1;36021889;36022182
chr1;36352152;36352783
chr1;36439752;36440039
chr1;36470735;36471225
chr1;36511621;36512090
chr1;36518085;36518472
chr1;36530185;36530456
chr1;36536601;36536834
chr1;36547516;36547838
chr1;36556362;36557618
chr1;36606952;36607269
chr1;36628498;36628883
chr1;36655813;36656092
chr1;36684079;36684362
chr1;36797317;36798031
chr1;36813492;36813872
chr1;36830672;36830953
chr1;36875770;36876595
chr1;36902737;36903140
chr1;36939432;36940054
chr1;37028969;37029550
chr1;37100238;37101655
chr1;37122625;37123251
chr1;37296490;37296721
chr1;37328699;37329070
chr1;37430015;37430445
chr1;37530937;37531324
chr1;37541206;37541568
chr1;37650257;37650798
chr1;37674220;37674722
chr1;37678077;37678826
chr1;37686681;37687686
chr1;37711992;37712323
chr1;37723790;37724019
chr1;37727090;37727573
chr1;37744371;37744951
chr1;37784472;37784869
chr1;37863470;37864098
chr1;37985790;37985991
chr1;37986586;37986915
chr1;37996845;37997875
chr1;37997883;37998270
chr1;38046107;38046508
chr1;38074185;38074492
chr1;38199992;38200333
chr1;38312527;38312772
chr1;38328079;38328303
chr1;38357892;38359256
chr1;38361261;38361493
chr1;38364017;38364272
chr1;38364345;38364726
chr1;38367306;38367984
chr1;38418120;38418443
chr1;38428918;38429258
chr1;38438233;38439039
chr1;38730099;38730418
chr1;38797078;38797396
chr1;38819778;38820198
chr1;38929434;38929998
chr1;38930700;38930988
chr1;38931575;38931900
chr1;38961924;38962211
chr1;38981744;38982034
chr1;39029249;39029539
chr1;39092996;39093619
chr1;39097654;39097880
chr1;39102895;39103511
chr1;39103862;39104421
chr1;39153248;39153526
chr1;39164505;39164924
chr1;39287044;39287247
chr1;39312426;39313052
chr1;39317299;39317497
chr1;39333768;39334032
chr1;39348812;39349228
chr1;39355668;39356046
chr1;39367356;39368702
chr1;39413395;39413639
chr1;39462164;39462535
chr1;39478141;39478396
chr1;39512555;39513417
chr1;39538615;39539108
chr1;39679118;39679466
chr1;39720519;39720922
chr1;39740856;39741385
chr1;39901726;39902030
chr1;39932611;39932928
chr1;39971586;39971943
chr1;40022917;40023919
chr1;40024926;40025217
chr1;40039085;40039319
chr1;40085833;40086152
chr1;40234151;40234558
chr1;40235540;40235791
chr1;40235799;40236151
chr1;40237704;40238006
chr1;40242854;40244042
chr1;40267312;40267765
chr1;40361411;40361739
chr1;40375188;40375557
chr1;40618016;40618981
chr1;40657387;40657690
chr1;40658636;40659138
chr1;40715358;40715578
chr1;40790740;40790939
chr1;40808385;40808656
chr1;40913667;40914032
chr1;41027479;41027973
chr1;41028159;41028525
chr1;41142666;41142968
chr1;41180859;41181376
chr1;41411666;41412093
chr1;41605574;41606062
chr1;41607562;41607798
chr1;41658343;41659040
chr1;41981655;41982261
chr1;42012875;42013327
chr1;42229713;42230300
chr1;42243447;42243667
chr1;42248596;42248846
chr1;42258013;42258554
chr1;42351963;42352420
chr1;42540106;42540889
chr1;42693483;42694243
chr1;42695614;42696717
chr1;42713149;42713833
chr1;42791508;42791875
chr1;42850994;42851748
chr1;42864030;42864370
chr1;42888505;42888969
chr1;42908687;42909037
chr1;42921095;42921372
chr1;43098263;43099182
chr1;43143209;43143548
chr1;43464177;43464762
chr1;43469955;43470382
chr1;43480511;43480769
chr1;43497434;43498295
chr1;43529159;43529530
chr1;43531466;43531668
chr1;43536685;43537262
chr1;43616681;43617030
chr1;43637930;43638310
chr1;43732724;43732991
chr1;43826865;43827545
chr1;43843510;43843853
chr1;43858881;43859314
chr1;43877042;43877635
chr1;43933219;43934037
chr1;44118364;44119393
chr1;44147511;44148218
chr1;44678865;44679360
chr1;44951110;44951411
chr1;45031557;45031828
chr1;45116746;45117077
chr1;45118223;45118673
chr1;45465686;45466171
chr1;45794944;45795695
chr1;45815767;45816216
chr1;46684087;46684403
chr1;46830123;46830352
chr1;46848228;46848585
chr1;46853311;46853629
chr1;46878622;46878995
chr1;46934201;46934486
chr1;47030736;47031047
chr1;47037136;47037460
chr1;47055913;47056228
chr1;47102554;47102914
chr1;47119808;47120112
chr1;47193029;47193464
chr1;47531427;47531769
chr1;47723130;47723467
chr1;48031727;48031996
chr1;48168850;48169099
chr1;48343026;48343304
chr1;48523799;48524126
chr1;48614376;48614613
chr1;48733495;48733897
chr1;48735689;48736255
chr1;49114477;49114725
chr1;49764632;49765247
chr1;49782169;49782421
chr1;50205081;50206038
chr1;50295874;50296124
chr1;50576332;50576552
chr1;50679058;50679424
chr1;50806423;50807328
chr1;50846921;50847529
chr1;50926319;50927983
chr1;51034422;51034679
chr1;51075915;51076182
chr1;51097159;51097420
chr1;51152844;51153062
chr1;51198619;51199823
chr1;51333634;51334715
chr1;51347287;51347544
chr1;51357604;51358055
chr1;51365066;51365298
chr1;51371028;51371651
chr1;51380435;51380731
chr1;51418795;51419539
chr1;51478146;51478887
chr1;51496200;51496767
chr1;51566292;51566712
chr1;51592072;51592326
chr1;51602097;51602415
chr1;51613677;51613921
chr1;51750153;51750424
chr1;51837600;51838612
chr1;51859684;51859926
chr1;51903821;51904136
chr1;52119054;52119460
chr1;52159045;52159584
chr1;52230646;52230927
chr1;52260363;52261018
chr1;52268047;52268437
chr1;52299043;52299332
chr1;52370006;52370286
chr1;52464720;52465013
chr1;52521485;52521847
chr1;52523921;52524494
chr1;52574417;52574800
chr1;52597139;52597712
chr1;52663299;52663646
chr1;52669822;52670148
chr1;52718902;52719436
chr1;52833688;52833991
chr1;53018770;53019023
chr1;53062007;53062278
chr1;53313486;53313882
chr1;53346483;53347064
chr1;53352267;53352886
chr1;53362245;53362535
chr1;53391184;53391550
chr1;53896497;53896914
chr1;53952336;53952793
chr1;54065443;54065851
chr1;54069356;54069646
chr1;54194205;54194501
chr1;54250392;54250691
chr1;54438610;54438970
chr1;54468742;54469055
chr1;54499073;54499439
chr1;54511445;54511687
chr1;54556777;54557111
chr1;54597373;54597964
chr1;54862041;54862260
chr1;54866952;54867184
chr1;55026012;55026327
chr1;55026427;55027440
chr1;55030895;55031167
chr1;55087186;55087731
chr1;55225995;55226438
chr1;55242366;55242670
chr1;55246353;55246698
chr1;55395691;55396376
chr1;55399898;55400384
chr1;55405519;55405915
chr1;55448194;55448443
chr1;55488502;55488861
chr1;55499654;55500391
chr1;55508809;55509110
chr1;55559838;55560319
chr1;55618397;55618770
chr1;55666619;55667409
chr1;55667499;55667797
chr1;55668805;55669451
chr1;55677683;55678000
chr1;55686023;55686788
chr1;55730945;55731213
chr1;55792721;55793219
chr1;55828074;55828914
chr1;55835792;55836207
chr1;55963717;55964280
chr1;56063692;56063955
chr1;56089401;56089884
chr1;56233691;56234117
chr1;56237695;56237925
chr1;56334988;56335417
chr1;56344903;56345144
chr1;56357261;56357617
chr1;56410642;56411002
chr1;56780182;56780582
chr1;56835276;56835978
chr1;56839564;56839843
chr1;56931889;56932340
chr1;56971505;56971883
chr1;56987695;56987974
chr1;57030125;57030433
chr1;57264908;57265298
chr1;57405644;57406754
chr1;57474982;57475398
chr1;57489712;57490036
chr1;57510743;57511203
chr1;57529298;57529640
chr1;57546972;57547238
chr1;57638787;57639101
chr1;57645248;57645451
chr1;57773569;57774297
chr1;57800650;57801319
chr1;57947239;57947485
chr1;57999483;57999849
chr1;58215643;58216221
chr1;58231853;58232163
chr1;58392500;58393158
chr1;58405661;58405907
chr1;58422722;58424206
chr1;58445071;58446069
chr1;58543120;58543308
chr1;58568630;58569070
chr1;58585810;58586631
chr1;58617025;58617352
chr1;58622376;58623052
chr1;58664444;58664730
chr1;58736746;58737462
chr1;58739536;58740047
chr1;58740336;58740667
chr1;58749034;58749475
chr1;58890039;58890355
chr1;58930249;58930518
chr1;59119833;59120899
chr1;59161047;59161409
chr1;59163019;59163485
chr1;59187959;59188315
chr1;59215490;59216199
chr1;59313407;59313755
chr1;59422507;59422865
chr1;59535466;59535810
chr1;59625222;59625522
chr1;59667270;59667557
chr1;59670905;59671125
chr1;59684970;59685240
chr1;59762689;59763236
chr1;59763958;59764298
chr1;59833777;59834186
chr1;59884482;59884816
chr1;59906151;59906649
chr1;59912364;59913183
chr1;59927252;59927532
chr1;59938110;59938406
chr1;60033916;60034189
chr1;60080918;60081158
chr1;60097774;60098561
chr1;60146665;60147010
chr1;60230492;60230698
chr1;60396785;60397122
chr1;60410574;60410877
chr1;60639481;60639858
chr1;60803193;60803580
chr1;60860734;60861095
chr1;60920601;60920896
chr1;60936151;60936587
chr1;60974896;60975426
chr1;61111607;61112082
chr1;61302711;61303417
chr1;61412607;61413117
chr1;61415360;61416066
chr1;61417918;61418175
chr1;61418494;61418897
chr1;61472823;61473422
chr1;61593567;61593770
chr1;61699109;61699421
chr1;61822734;61823270
chr1;61934732;61935044
chr1;61967848;61968193
chr1;62015430;62015773
chr1;62215481;62216418
chr1;62259581;62260085
chr1;62348213;62348822
chr1;62635348;62635582
chr1;62662472;62662744
chr1;62687209;62687802
chr1;62706592;62707281
chr1;62749745;62750083
chr1;62750753;62751073
chr1;62758293;62759235
chr1;62759788;62760035
chr1;62785079;62785390
chr1;62802215;62802528
chr1;62825381;62826287
chr1;62901345;62901659
chr1;62908503;62909017
chr1;63176302;63177274
chr1;63203462;63203800
chr1;63214106;63214341
chr1;63354622;63355128
chr1;63439307;63439773
chr1;63483767;63484167
chr1;63492743;63492952
chr1;63574053;63574344
chr1;63580589;63581083
chr1;63586539;63586849
chr1;63594859;63595382
chr1;63668300;63668655
chr1;63965312;63965716
chr1;64056012;64056383
chr1;64066844;64067152
chr1;64092323;64092883
chr1;64122124;64122632
chr1;64193506;64193810
chr1;64226194;64226777
chr1;64306147;64306435
chr1;64338206;64338439
chr1;64382066;64382398
chr1;64531710;64532440
chr1;64615744;64616036
chr1;64616776;64617875
chr1;64641079;64641414
chr1;64662459;64662720
chr1;64690461;64690896
chr1;64854875;64855423
chr1;64891151;64891447
chr1;64905765;64906073
chr1;64956266;64957244
chr1;65049473;65050007
chr1;65060325;65061014
chr1;65147451;65147691
chr1;65260757;65261004
chr1;65476509;65476877
chr1;65513992;65514225
chr1;65548842;65549259
chr1;65822965;65823282
chr1;66155582;66155874
chr1;66187243;66187742
chr1;66315784;66316140
chr1;66320719;66321184
chr1;66321710;66322028
chr1;66386381;66387368
chr1;66388453;66389098
chr1;66468588;66469194
chr1;66482368;66482779
chr1;66482879;66483134
chr1;66550496;66550974
chr1;66552171;66552765
chr1;66646867;66647287
chr1;66649769;66650481
chr1;66689347;66689677
chr1;66693416;66693693
chr1;66816142;66816955
chr1;66845314;66845575
chr1;66896115;66896610
chr1;66960840;66961357
chr1;67017527;67017809
chr1;67038589;67038987
chr1;67217905;67218141
chr1;67265172;67265678
chr1;67505713;67506003
chr1;67521954;67522375
chr1;67648244;67648684
chr1;67682021;67682410
chr1;67902269;67902467
chr1;68031733;68032113
chr1;68124342;68124672
chr1;68142417;68142658
chr1;68255861;68256384
chr1;68305827;68306379
chr1;68371485;68371894
chr1;68451316;68451652
chr1;68482641;68482972
chr1;68792323;68792661
chr1;69001352;69001701
chr1;69124174;69124701
chr1;69224504;69224716
chr1;69401295;69401531
chr1;69708688;69709101
chr1;70037412;70037806
chr1;70108745;70109218
chr1;70215666;70216045
chr1;70590315;70590565
chr1;70810910;70811295
chr1;70907462;70907787
chr1;70967755;70968089
chr1;70995061;70995391
chr1;70997444;70997970
chr1;71018808;71019015
chr1;71263452;71264277
chr1;71393785;71394044
chr1;71418547;71418774
chr1;71559546;71559775
chr1;71622654;71623199
chr1;71656255;71656717
chr1;71684328;71684785
chr1;71714387;71715009
chr1;71845094;71845492
chr1;71971783;71972138
chr1;72079155;72079830
chr1;72236043;72236434
chr1;72243548;72243995
chr1;72372405;72372857
chr1;72413083;72413353
chr1;72414133;72414780
chr1;72418398;72419248
chr1;72439120;72439626
chr1;72499158;72499492
chr1;72518334;72518737
chr1;72532307;72532615
chr1;72578566;72579120
chr1;72583171;72583501
chr1;72587007;72587278
chr1;72593380;72593726
chr1;72612040;72612705
chr1;72711127;72711954
chr1;72746289;72746806
chr1;72906970;72907454
chr1;73134420;73134794
chr1;73138443;73138943
chr1;73226755;73227746
chr1;73268822;73269134
chr1;73271960;73272325
chr1;73452659;73452975
chr1;73500955;73501299
chr1;73588430;73588694
chr1;73595623;73595900
chr1;73630343;73630593
chr1;73755820;73756041
chr1;73789568;73790073
chr1;73932745;73933043
chr1;73935290;73935745
chr1;74043044;74043385
chr1;74197712;74198028
chr1;74216318;74216564
chr1;74239835;74240846
chr1;74284657;74285252
chr1;74286386;74286787
chr1;74305556;74305798
chr1;74329155;74329351
chr1;74386540;74387206
chr1;74391437;74391744
chr1;74392732;74393550
chr1;74397329;74397648
chr1;74490752;74490988
chr1;74538666;74539085
chr1;74660439;74661056
chr1;74675879;74676104
chr1;74694235;74694823
chr1;74734956;74735258
chr1;74817044;74817484
chr1;75179749;75180492
chr1;75191741;75192639
chr1;75213928;75214284
chr1;75217962;75218705
chr1;75277576;75277992
chr1;75289077;75289645
chr1;75317139;75317732
chr1;75335939;75336291
chr1;75385981;75386647
chr1;75414846;75415168
chr1;75445251;75445541
chr1;75458666;75459279
chr1;75479749;75480055
chr1;75504356;75505217
chr1;75521124;75521780
chr1;75556448;75556904
chr1;75561583;75562206
chr1;75608758;75608989
chr1;75705054;75705522
chr1;75728790;75729189
chr1;75812433;75812740
chr1;75868482;75869057
chr1;75873887;75874236
chr1;75877247;75877517
chr1;76065385;76065829
chr1;76070393;76071478
chr1;76117480;76117824
chr1;76132495;76132732
chr1;76141149;76141417
chr1;76336077;76336366
chr1;76378471;76378716
chr1;76392532;76392844
chr1;76425493;76425767
chr1;76468027;76468763
chr1;76484124;76484577
chr1;76505209;76505529
chr1;76508026;76509030
chr1;76608301;76608658
chr1;76634190;76634680
chr1;76637993;76638370
chr1;76693097;76693525
chr1;76819575;76819835
chr1;76819922;76820834
chr1;76873219;76873493
chr1;76897971;76898242
chr1;76958646;76959054
chr1;77027523;77028241
chr1;77062775;77062975
chr1;77101971;77102279
chr1;77345175;77345579
chr1;77346459;77346875
chr1;77369213;77369770
chr1;77424625;77424889
chr1;77441179;77441399
chr1;77496629;77497146
chr1;77514808;77515185
chr1;77555731;77556512
chr1;77690303;77690525
chr1;78017685;78018251
chr1;78142341;78142654
chr1;78488835;78489173
chr1;78530714;78531425
chr1;78593717;78594267
chr1;78665364;78665669
chr1;78725839;78726240
chr1;78742213;78742564
chr1;78745093;78745846
chr1;78836707;78837114
chr1;78865843;78866124
chr1;78866294;78866838
chr1;78977080;78977403
chr1;79091054;79091306
chr1;79150800;79151109
chr1;79195883;79196262
chr1;79212549;79213329
chr1;79237708;79238013
chr1;79335761;79336028
chr1;79466495;79466910
chr1;80013489;80013760
chr1;80073971;80074189
chr1;80124056;80124278
chr1;80213074;80213753
chr1;80220889;80221637
chr1;80339563;80339974
chr1;80451081;80451727
chr1;80493905;80494205
chr1;80581424;80582702
chr1;80583326;80583639
chr1;80606027;80606676
chr1;80619239;80619583
chr1;80626165;80626542
chr1;80637251;80637518
chr1;80642013;80642427
chr1;80643989;80644294
chr1;80708577;80708872
chr1;80721852;80722343
chr1;80735982;80736511
chr1;80797682;80798304
chr1;80814900;80815215
chr1;80852773;80853088
chr1;80891179;80891490
chr1;80963826;80964272
chr1;80966806;80967123
chr1;81098834;81099313
chr1;81316492;81316978
chr1;81483399;81483713
chr1;81603351;81603622
chr1;82011011;82011327
chr1;82244328;82244542
chr1;82244810;82245051
chr1;82262376;82262591
chr1;82282625;82282985
chr1;82284367;82284832
chr1;82285894;82286433
chr1;82289959;82291592
chr1;82316069;82317166
chr1;82320533;82321029
chr1;82439342;82439686
chr1;82724478;82725336
chr1;82738179;82738472
chr1;82787968;82788349
chr1;82839676;82840017
chr1;82853871;82854099
chr1;83038076;83039020
chr1;83142535;83142810
chr1;83278332;83278659
chr1;83296377;83296779
chr1;83330192;83330522
chr1;83347721;83348321
chr1;83362354;83362674
chr1;83366427;83367126
chr1;83398909;83399132
chr1;83478875;83479520
chr1;83504918;83505295
chr1;83509601;83509879
chr1;83527741;83528418
chr1;83551511;83551990
chr1;83576794;83577097
chr1;83583035;83583611
chr1;83662313;83662779
chr1;83665019;83665804
chr1;83713062;83713384
chr1;83770021;83770373
chr1;83816809;83817145
chr1;83851637;83851999
chr1;83859810;83860295
chr1;83881014;83881203
chr1;84113070;84113398
chr1;84247188;84247600
chr1;84284000;84284562
chr1;84346330;84346624
chr1;84414162;84414421
chr1;84418854;84419063
chr1;84427826;84428055
chr1;84522743;84523828
chr1;84552174;84552538
chr1;84587480;84587786
chr1;84611789;84612075
chr1;84623667;84624028
chr1;84710377;84710695
chr1;84754186;84754422
chr1;84839468;84839994
chr1;84934653;84935166
chr1;85681763;85681984
chr1;85814806;85815034
chr1;85888680;85888895
chr1;85922003;85922539
chr1;85928163;85928876
chr1;85973370;85973624
chr1;86064311;86064626
chr1;86064689;86065229
chr1;86107056;86107657
chr1;86202923;86203150
chr1;86309500;86309803
chr1;86434465;86435106
chr1;86441156;86443231
chr1;86487145;86488036
chr1;86499769;86500491
chr1;86500813;86501985
chr1;86505351;86505753
chr1;86525198;86527076
chr1;86527191;86528320
chr1;86558237;86558614
chr1;86596435;86596906
chr1;86638824;86639135
chr1;86681390;86681941
chr1;86902295;86902766
chr1;86911154;86911495
chr1;86933335;86933588
chr1;86962165;86962571
chr1;87143247;87143548
chr1;87213580;87213886
chr1;87252748;87253075
chr1;87341666;87341899
chr1;87455920;87456425
chr1;87655938;87656179
chr1;87684757;87685320
chr1;87733254;87734023
chr1;87812738;87813563
chr1;87819095;87819435
chr1;87891344;87892681
chr1;87941043;87941348
chr1;87956860;87957276
chr1;88188488;88188786
chr1;88425931;88426231
chr1;88566513;88566941
chr1;88623125;88623831
chr1;88643487;88643796
chr1;88650667;88650918
chr1;88653718;88653995
chr1;88774108;88774611
chr1;88794923;88795239
chr1;88854355;88854636
chr1;88932880;88933100
chr1;89035014;89035344
chr1;89057494;89057986
chr1;89069283;89070207
chr1;89092687;89093036
chr1;89196219;89196520
chr1;89230607;89230843
chr1;89237691;89237983
chr1;89302424;89302693
chr1;89453947;89454158
chr1;89465359;89465980
chr1;89527966;89528257
chr1;89613625;89614379
chr1;89700327;89700609
chr1;89738796;89739450
chr1;89750673;89751180
chr1;89773542;89773860
chr1;89779034;89779491
chr1;89811033;89811309
chr1;89849109;89849440
chr1;89907964;89908267
chr1;89959599;89959901
chr1;89969171;89969532
chr1;90282966;90283220
chr1;90340063;90340384
chr1;90380352;90380667
chr1;90382957;90383595
chr1;90408530;90409056
chr1;90486358;90486848
chr1;90603223;90603618
chr1;90706322;90706571
chr1;90748803;90749028
chr1;90825111;90826190
chr1;90833218;90833620
chr1;90838133;90838574
chr1;90957121;90957557
chr1;90981086;90981545
chr1;91052552;91053093
chr1;91199706;91200145
chr1;91209829;91210085
chr1;91249692;91250418
chr1;91291659;91291966
chr1;91326256;91326547
chr1;91398118;91398603
